BHK,Rent,Size,City,Bathroom,Area Type_Carpet Area,Area Type_Super Area,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Floor Number,Total Floors
3,150000,2300,1,3,1,0,0,0,1,0,11,18
2,15000,700,1,1,0,1,1,0,0,1,1,2
2,15000,674,1,2,1,0,0,0,0,1,0,3
2,10000,750,1,2,1,0,0,1,0,1,0,1
2,12000,1000,1,2,0,1,1,0,1,0,0,2
2,10000,1030,1,2,1,0,1,0,1,0,1,2
3,35000,1540,1,2,1,0,0,0,0,0,3,4
3,40000,1800,1,3,1,0,0,0,0,1,3,5
2,24000,1100,1,2,0,1,1,0,0,1,2,2
2,12000,985,1,2,0,1,1,0,0,1,3,17
2,30000,1200,1,2,1,0,1,0,1,0,3,3
2,10000,1200,1,2,0,1,1,0,0,1,1,1
2,15000,900,1,2,0,1,1,0,0,1,1,3
2,33000,800,1,2,1,0,1,0,0,1,1,4
2,9000,800,1,2,0,1,1,0,1,0,1,3
3,30000,1500,1,3,0,1,1,0,1,0,3,4
2,13000,680,1,2,0,1,1,0,0,1,1,1
2,15000,800,1,2,0,1,1,0,1,0,1,2
2,12000,875,1,2,0,1,0,0,1,0,2,2
2,20000,880,1,2,1,0,0,1,1,0,1,2
3,36000,1500,1,3,0,1,1,0,1,0,2,3
2,10000,950,1,2,0,1,1,0,0,1,1,1
2,16000,850,1,2,0,1,1,0,1,0,0,2
1,6000,700,1,1,0,1,1,0,1,0,1,2
3,22000,2000,1,2,0,1,0,1,1,0,0,1
1,6000,450,1,1,0,1,1,0,0,1,0,4
1,6500,400,1,1,0,1,1,0,0,1,2,2
1,3000,350,1,1,0,1,1,0,0,1,1,2
3,27000,1650,1,3,1,0,0,1,1,0,2,2
2,8000,800,1,1,0,1,1,0,0,1,0,2
2,12500,600,1,1,0,1,1,0,0,1,1,2
2,11000,800,1,1,0,1,1,0,0,1,1,2
3,40000,1600,1,3,0,1,1,0,1,0,1,2
2,15000,700,1,2,1,0,0,0,0,1,1,2
2,8000,800,1,2,0,1,1,0,1,0,1,2
3,34000,2120,1,3,0,1,1,0,0,0,9,18
1,7500,560,1,1,0,1,1,0,0,1,2,4
1,14000,420,1,1,1,0,0,0,0,1,1,1
2,15000,1000,1,2,0,0,1,0,0,0,1,2
3,21000,1330,1,3,0,1,1,0,1,0,1,2
3,12000,930,1,2,0,1,0,1,1,0,2,8
3,75000,1900,1,3,1,0,0,1,1,0,3,3
2,15000,1200,1,2,0,1,1,0,0,0,1,3
1,6000,350,1,1,0,1,1,0,0,1,0,2
3,20500,1000,1,1,0,1,1,0,1,0,0,3
2,13500,1210,1,2,0,1,1,0,1,0,14,29
2,10000,750,1,2,1,0,1,0,0,1,0,1
3,15000,1150,1,3,1,0,1,0,1,0,1,2
2,11000,800,1,2,1,0,0,1,0,1,1,1
2,12000,930,1,2,1,0,0,1,0,0,1,4
2,15000,2800,1,2,1,0,0,1,0,1,0,1
2,20000,800,1,2,1,0,0,1,1,0,13,17
2,24000,850,1,2,0,1,1,0,0,1,0,3
2,16000,650,1,2,0,1,1,0,1,0,2,3
2,10000,770,1,1,0,1,0,1,0,1,1,2
3,30000,1800,1,3,1,0,0,0,1,0,1,2
3,26000,1100,1,2,1,0,1,0,1,0,4,4
2,10000,950,1,2,0,1,1,0,1,0,2,3
3,15000,1250,1,2,0,1,1,0,1,0,2,3
1,9000,400,1,1,0,1,1,0,0,1,0,3
2,9000,575,1,2,1,0,1,0,1,0,1,2
2,15000,1234,1,2,0,1,1,0,1,0,1,14
2,12000,870,1,2,1,0,1,0,1,0,2,2
2,20000,1162,1,2,0,1,1,0,1,0,2,4
3,15000,2200,1,3,0,1,0,0,0,1,1,2
1,8000,500,1,1,0,1,1,0,0,1,1,1
3,13000,900,1,1,0,1,1,0,0,1,1,4
1,6800,600,1,1,0,1,1,0,0,1,1,3
2,9000,600,1,1,0,1,1,0,0,0,1,3
3,14000,1600,1,3,1,0,1,0,0,0,0,2
4,55000,2400,1,4,1,0,1,0,0,1,1,3
3,50000,1600,1,3,1,0,0,0,1,0,2,3
1,8000,400,1,1,1,0,1,0,0,1,0,2
2,16000,1000,1,2,0,1,1,0,1,0,1,3
2,15000,600,1,2,1,0,0,0,0,1,8,18
2,15000,750,1,2,1,0,0,0,0,1,1,2
2,15000,700,1,2,0,1,1,0,1,0,1,2
4,75000,2200,1,5,0,1,0,1,1,0,2,3
1,9000,500,1,1,0,1,1,0,1,0,0,3
1,6500,700,1,1,0,1,1,0,0,1,2,3
3,17000,1480,1,2,0,1,1,0,0,0,3,4
3,49000,1700,1,3,1,0,0,0,0,0,7,15
2,15000,830,1,2,0,1,1,0,1,0,0,2
3,25000,1425,1,2,1,0,1,0,1,0,2,14
3,40000,1550,1,3,1,0,0,0,0,1,1,3
1,8000,200,1,1,0,1,1,0,1,0,0,2
2,17500,1200,1,2,1,0,1,0,1,0,2,2
3,11000,800,1,2,0,1,1,0,1,0,0,3
3,8500,1261,1,3,1,0,1,0,1,0,3,4
2,11000,425,1,2,1,0,1,0,1,0,0,2
2,12500,940,1,2,0,1,1,0,0,1,10,19
3,90000,2300,1,3,1,0,0,0,1,0,2,4
2,14000,700,1,2,0,1,1,0,0,1,2,2
3,150000,2400,1,3,1,0,1,0,0,0,2,2
2,25000,1145,1,2,0,1,0,0,1,0,4,4
2,18000,750,1,2,0,1,1,0,1,0,1,3
3,17000,1250,1,3,0,1,1,0,1,0,1,3
2,8500,900,1,2,0,1,1,0,0,1,0,2
3,15000,800,1,2,1,0,0,0,1,0,1,4
2,22000,800,1,2,0,1,1,0,1,0,4,4
2,15000,900,1,2,0,1,1,0,1,0,0,1
2,10000,600,1,1,0,1,1,0,0,1,1,1
1,5000,250,1,1,0,1,1,0,0,1,0,3
2,10000,910,1,2,0,1,1,0,1,0,0,1
3,15000,1350,1,3,0,1,1,0,0,1,1,2
3,34500,450,1,3,1,0,0,0,1,0,0,3
1,8000,600,1,1,0,1,1,0,0,1,2,3
3,330000,3600,1,3,1,0,1,0,1,0,3,4
2,22000,800,1,2,1,0,0,1,0,1,0,1
2,13000,850,1,2,1,0,0,1,0,1,0,1
2,6500,1000,1,2,0,1,1,0,1,0,0,2
2,18000,900,1,2,1,0,0,0,1,0,1,1
3,30000,2400,1,3,0,1,1,0,0,0,0,3
1,8500,400,1,1,1,0,1,0,0,1,0,1
4,20000,1900,1,4,1,0,0,1,1,0,5,20
2,12000,900,1,2,0,1,1,0,1,0,1,2
2,18000,805,1,2,0,1,1,0,1,0,1,3
2,19000,1200,1,2,0,1,1,0,0,1,1,4
2,12000,800,1,2,0,1,1,0,0,0,2,3
3,16000,1158,1,2,1,0,1,0,1,0,2,4
1,5700,400,1,1,0,1,1,0,0,1,0,3
1,15000,450,1,1,0,1,1,0,0,1,2,3
2,11000,960,1,2,0,1,0,1,1,0,1,3
3,17000,1400,1,2,0,1,1,0,1,0,10,15
2,18000,970,1,2,0,1,1,0,0,0,0,3
2,9500,1000,1,2,0,1,1,0,0,1,1,2
2,12000,900,1,2,1,0,1,0,1,0,1,2
2,8000,800,1,2,0,1,1,0,1,0,4,4
2,12000,1100,1,1,1,0,0,1,1,0,0,1
2,16000,800,1,2,0,1,1,0,0,1,1,3
2,8000,800,1,1,0,1,1,0,0,1,1,3
2,10000,898,1,2,0,1,0,1,1,0,7,14
2,15000,800,1,2,1,0,1,0,1,0,0,2
2,7500,600,1,1,0,1,1,0,0,1,1,2
3,30000,2000,1,3,1,0,1,0,0,0,1,1
2,16000,870,1,2,0,1,1,0,0,1,3,3
2,14000,1100,1,2,1,0,0,1,1,0,17,20
2,10000,650,1,2,1,0,1,0,0,1,1,2
3,25000,1100,1,2,1,0,0,0,0,1,5,18
2,11500,1250,1,2,1,0,1,0,1,0,0,2
2,11000,1145,1,2,0,1,1,0,0,1,1,3
2,10000,780,1,2,0,1,1,0,1,0,2,3
1,7000,680,1,1,0,1,1,0,0,1,1,3
2,18000,860,1,2,0,1,1,0,1,0,2,3
1,7500,600,1,1,0,1,1,0,0,1,1,2
2,7500,750,1,1,1,0,1,0,1,0,0,2
2,12000,800,1,2,0,1,1,0,0,1,2,2
2,12000,570,1,2,1,0,1,0,0,1,0,2
2,40000,1150,1,2,0,1,1,0,0,0,2,4
1,5000,350,1,1,0,1,1,0,0,1,0,1
2,20000,894,1,2,0,1,1,0,1,0,4,4
1,6500,600,1,1,0,1,1,0,1,0,0,2
3,12000,900,1,2,0,1,1,0,1,0,0,2
1,12000,550,1,1,0,1,1,0,0,1,0,3
2,14000,717,1,2,0,1,1,0,1,0,1,3
2,13000,660,1,2,1,0,0,1,1,0,0,2
1,9000,700,1,1,1,0,0,1,1,0,1,2
1,10000,800,1,1,0,1,1,0,1,0,0,3
3,15000,1070,1,2,0,1,0,1,0,1,1,3
2,15000,1000,1,2,0,1,0,1,1,0,0,4
2,19000,1500,1,2,0,1,1,0,1,0,0,1
2,15000,900,1,2,0,1,1,0,0,1,1,2
2,16000,1700,1,2,0,1,1,0,0,1,1,2
2,12000,900,1,2,0,1,1,0,1,0,0,3
2,11000,805,1,2,0,1,1,0,0,1,0,3
2,8000,750,1,2,0,1,1,0,0,1,0,1
2,10000,1000,1,2,0,1,1,0,0,0,2,2
3,70000,1500,1,3,1,0,1,0,0,0,1,4
3,45000,3200,1,3,0,1,1,0,0,1,0,2
3,60000,1700,1,3,1,0,1,0,1,0,7,11
2,12000,1000,1,2,0,1,1,0,1,0,2,2
3,80000,2036,1,3,0,1,0,0,1,0,6,11
2,23999,610,1,1,1,0,1,0,0,0,4,4
2,23000,1100,1,2,0,1,1,0,0,0,2,3
2,16000,900,1,2,1,0,0,0,1,0,2,2
2,14000,840,1,2,0,1,1,0,1,0,0,3
3,13000,965,1,2,0,1,1,0,1,0,0,2
2,14000,800,1,2,0,1,1,0,0,1,2,4
1,7000,700,1,2,0,1,1,0,0,1,1,2
1,3500,600,1,1,0,1,0,0,0,1,0,1
1,12000,650,1,2,1,0,0,1,1,0,1,3
1,8000,320,1,1,0,1,1,0,0,1,2,3
2,25000,700,1,1,0,1,1,0,1,0,0,3
2,12000,850,1,2,0,1,1,0,0,1,1,3
1,7000,550,1,1,0,1,1,0,0,1,1,2
3,20000,1400,1,3,1,0,0,1,1,0,12,13
2,18000,1300,1,2,0,1,1,0,0,1,3,3
2,15000,1125,1,2,0,1,1,0,1,0,24,31
2,11000,780,1,2,1,0,0,1,1,0,1,14
3,65000,2200,1,3,1,0,0,0,0,1,2,4
3,75000,2500,1,3,1,0,1,0,0,1,0,1
1,15000,1300,1,2,0,1,0,0,0,0,0,2
2,12000,619,1,1,1,0,1,0,0,0,1,8
2,8500,700,1,1,1,0,1,0,1,0,0,2
3,38000,2100,1,3,0,1,1,0,1,0,2,2
3,30000,2000,1,3,0,1,1,0,0,1,1,3
1,9000,700,1,1,0,1,1,0,1,0,0,2
3,25000,2000,1,3,0,1,1,0,1,0,1,3
2,9000,600,1,2,1,0,1,0,0,1,2,2
1,8500,550,1,2,1,0,0,0,0,1,0,1
1,7000,300,1,1,0,1,1,0,0,1,0,1
2,25000,800,1,2,1,0,0,0,1,0,2,3
2,8500,850,1,2,0,1,1,0,0,1,3,4
1,6500,450,1,1,1,0,1,0,1,0,2,3
1,7000,500,1,1,0,1,1,0,0,1,0,2
1,4500,115,1,1,0,1,0,0,0,1,0,3
2,22000,800,1,2,1,0,1,0,0,1,0,1
2,10000,600,1,1,0,1,0,1,1,0,1,2
2,16000,800,1,2,0,1,1,0,0,1,2,2
3,85000,1725,1,2,0,1,1,0,0,0,10,14
2,15000,1330,1,2,1,0,1,0,0,0,1,2
3,25000,2064,1,4,0,1,0,1,1,0,11,19
1,9000,700,1,1,0,1,1,0,1,0,0,2
2,20000,900,1,2,0,1,1,0,1,0,0,3
2,15000,1066,1,2,0,1,0,1,0,1,1,4
2,9000,700,1,2,1,0,0,0,1,0,1,4
2,14000,900,1,2,0,1,1,0,0,0,2,3
2,15000,700,1,2,0,1,1,0,1,0,2,4
3,14000,950,1,2,1,0,1,0,1,0,3,7
2,8000,850,1,2,0,1,1,0,0,1,1,2
2,13500,600,1,2,1,0,1,0,0,0,4,7
2,12000,750,1,2,0,1,0,0,1,0,0,3
2,7500,850,1,2,0,1,1,0,0,1,0,2
3,20000,1650,1,3,1,0,0,0,1,0,1,1
2,11000,960,1,2,0,1,0,1,0,1,1,2
2,11000,1200,1,2,1,0,0,0,0,1,1,1
2,17500,650,1,2,1,0,1,0,0,0,2,2
2,8000,800,1,2,1,0,1,0,0,1,0,3
3,25000,1350,1,3,0,1,1,0,1,0,1,2
2,12000,560,1,2,1,0,0,1,1,0,0,1
1,5250,250,1,1,0,1,1,0,0,1,2,3
2,25000,685,1,2,0,1,0,0,0,1,0,2
2,14000,1021,1,2,0,1,1,0,1,0,4,5
3,24000,1200,1,3,1,0,1,0,0,1,2,2
3,35000,1557,1,3,0,1,1,0,1,0,1,5
2,8000,550,1,1,0,1,1,0,0,1,1,1
2,16000,800,1,2,0,1,1,0,1,0,1,3
3,28000,917,1,2,1,0,0,1,1,0,3,7
2,16000,960,1,2,0,1,1,0,1,0,2,4
2,13000,1000,1,2,0,1,1,0,0,1,0,3
2,35000,1000,1,2,0,1,0,0,0,0,1,3
1,11000,579,1,1,0,1,1,0,1,0,3,4
1,5000,800,1,1,1,0,1,0,0,1,1,1
2,23000,1100,1,2,1,0,0,0,0,1,1,2
2,11000,635,1,2,1,0,0,0,1,0,2,2
3,25000,1700,1,3,1,0,1,0,1,0,2,12
1,4500,600,1,1,0,1,1,0,0,1,0,3
4,100000,2500,1,4,1,0,1,0,0,1,16,18
3,47500,1920,1,3,0,1,0,1,1,0,6,15
2,7500,850,1,2,0,1,0,0,1,0,2,2
3,16500,1850,1,3,0,1,0,0,0,1,1,1
2,18000,1375,1,1,1,0,0,1,0,0,1,1
2,7000,700,1,2,0,1,1,0,0,1,0,2
1,8000,700,1,2,0,1,1,0,0,1,1,2
1,10000,675,1,1,0,1,1,0,0,1,2,2
3,7000,900,1,2,0,1,1,0,0,1,1,2
2,35000,1020,1,2,1,0,1,0,0,0,1,2
4,100000,3000,1,4,1,0,0,0,0,1,1,1
2,13000,800,1,1,1,0,0,0,1,0,0,1
2,10000,600,1,1,0,1,1,0,0,1,1,1
2,14000,890,1,2,0,1,0,1,0,1,2,2
3,46000,1700,1,3,0,1,1,0,1,0,15,18
4,65000,2000,1,3,1,0,0,0,1,0,3,4
2,9000,800,1,2,1,0,1,0,1,0,0,1
3,13500,1002,1,2,0,1,1,0,0,0,2,3
3,29000,1225,1,3,1,0,1,0,1,0,9,18
2,23999,610,1,1,1,0,1,0,0,0,2,4
3,26000,1200,1,3,0,1,0,1,1,0,0,3
2,8200,850,1,2,0,1,1,0,0,1,2,2
1,15000,500,1,1,0,1,0,1,1,0,1,2
2,10000,778,1,2,0,1,1,0,0,1,4,4
2,20000,850,1,2,1,0,0,0,0,1,5,17
2,15000,800,1,2,1,0,1,0,0,1,1,2
2,14000,1200,1,2,0,1,1,0,1,0,0,3
2,11000,750,1,2,0,1,1,0,0,1,1,1
1,6500,550,1,1,0,1,1,0,0,1,2,2
3,26000,1567,1,3,1,0,1,0,0,0,3,4
1,7500,650,1,1,0,1,1,0,1,0,0,1
2,14500,1150,1,2,1,0,0,0,0,1,1,1
6,280000,4500,1,5,1,0,0,0,1,0,0,1
2,12000,900,1,2,0,1,1,0,0,1,3,4
3,45000,1450,1,2,1,0,0,0,0,1,1,4
2,22000,850,1,2,0,1,1,0,1,0,2,3
1,7000,550,1,1,0,1,1,0,0,1,0,1
1,7000,600,1,1,1,0,1,0,0,1,0,1
2,45000,1200,1,2,0,1,1,0,0,0,2,3
4,20000,1450,1,4,0,1,1,0,1,0,3,4
2,14000,560,1,2,1,0,0,1,1,0,1,2
2,18000,1113,1,2,0,1,0,1,1,0,2,4
3,20000,1600,1,4,0,1,1,0,1,0,0,2
1,10000,550,1,1,1,0,1,0,0,1,0,2
2,25000,1200,1,2,1,0,1,0,0,1,3,4
2,18000,900,1,2,0,1,0,1,1,0,1,2
1,5000,800,1,1,0,1,0,1,0,1,1,2
2,12000,1200,1,2,0,1,1,0,1,0,1,5
2,13000,1000,1,2,0,1,1,0,1,0,1,2
2,30000,1100,1,2,0,1,1,0,1,0,0,4
2,9000,700,1,1,0,1,1,0,0,0,0,3
1,12000,650,1,1,0,1,1,0,0,1,1,2
3,30000,1500,1,2,1,0,0,1,1,0,0,1
3,20000,1175,1,2,1,0,0,0,0,0,3,4
2,12000,750,1,2,0,1,1,0,0,1,4,4
2,9500,1010,1,2,0,1,1,0,1,0,1,2
2,22000,1050,1,2,0,1,0,1,1,0,4,4
3,23000,1060,1,2,1,0,0,0,0,1,2,32
2,9500,900,1,2,0,1,1,0,0,1,1,2
2,13500,1000,1,2,0,1,0,1,1,0,4,10
1,12000,450,1,1,0,1,1,0,0,1,1,2
3,33000,1600,1,3,1,0,1,0,1,0,15,16
3,33000,1760,1,3,0,1,1,0,1,0,8,9
2,18999,618,1,2,1,0,1,0,1,0,4,11
3,18000,1220,1,2,0,1,1,0,1,0,6,10
1,8500,580,1,1,0,1,1,0,0,1,3,3
3,20000,1651,1,3,0,1,0,1,1,0,2,3
2,9000,705,1,2,1,0,1,0,1,0,1,3
1,7000,700,1,1,0,1,1,0,0,1,0,2
3,53000,1700,1,3,1,0,1,0,0,0,4,16
2,14000,901,1,2,0,1,1,0,0,1,2,2
2,21000,1100,1,2,0,1,1,0,0,0,2,16
3,16000,1120,1,2,0,1,1,0,1,0,1,4
2,26000,1300,1,2,1,0,0,0,1,0,1,3
3,20000,1350,1,3,0,1,0,0,0,0,0,1
2,25000,1340,1,2,0,1,0,1,1,0,7,16
1,10000,250,1,1,0,1,1,0,0,1,2,3
2,11500,700,1,2,1,0,1,0,1,0,1,1
2,15000,650,1,2,1,0,0,0,0,1,1,2
1,4200,490,1,1,0,1,1,0,1,0,3,3
2,9500,700,1,1,1,0,1,0,0,1,0,2
1,8000,580,1,2,0,1,1,0,0,1,1,2
2,16000,1400,1,3,1,0,0,0,1,0,2,2
2,12000,850,1,2,1,0,1,0,1,0,1,2
2,12000,850,1,2,1,0,1,0,1,0,1,2
2,12000,900,1,2,0,1,1,0,0,1,0,3
2,13000,780,1,2,0,1,1,0,0,0,1,2
3,15723,1246,1,2,0,1,1,0,1,0,7,18
1,6000,300,1,1,0,1,1,0,1,0,2,2
2,10000,900,1,2,0,1,1,0,0,1,1,2
1,3000,350,1,1,0,1,1,0,0,1,0,2
2,7500,900,1,2,0,1,1,0,0,1,2,3
2,18000,1099,1,2,0,1,0,1,1,0,2,2
3,16500,1530,1,3,1,0,1,0,1,0,9,13
3,35000,2000,1,3,0,1,1,0,1,0,2,2
3,15000,1095,1,2,0,1,1,0,0,0,2,2
2,7000,780,1,2,1,0,0,1,0,1,5,14
3,38000,1300,1,3,1,0,1,0,0,1,9,19
2,20000,900,1,2,0,1,1,0,1,0,2,3
1,7500,450,1,1,0,1,1,0,0,1,0,2
2,12500,400,1,2,0,1,1,0,0,1,1,4
3,16000,900,1,2,0,1,1,0,1,0,0,2
2,16000,935,1,2,1,0,0,0,0,1,2,2
1,8500,450,1,1,0,1,1,0,0,1,0,1
2,30000,1020,1,2,1,0,1,0,0,0,1,11
3,16000,1280,1,2,0,1,1,0,1,0,0,2
1,5700,450,1,1,1,0,0,1,1,0,0,1
2,18000,1120,1,2,0,1,1,0,1,0,2,4
2,15000,1000,1,2,0,1,1,0,1,0,1,3
2,7500,1000,1,2,0,1,1,0,1,0,2,3
2,9000,750,1,2,0,1,1,0,0,1,1,3
2,13000,1000,1,2,0,1,1,0,1,0,2,4
3,25000,1100,1,2,0,1,1,0,0,1,0,2
3,130000,3000,1,3,0,1,1,0,0,0,1,4
2,13000,650,1,2,0,1,1,0,1,0,0,3
3,20000,1500,1,3,1,0,1,0,1,0,1,3
1,18000,500,1,1,0,1,1,0,0,1,1,4
2,8000,700,1,1,0,1,1,0,0,1,1,2
1,16000,450,1,1,0,1,1,0,0,0,3,3
2,18000,700,1,2,1,0,0,0,0,1,1,2
2,19000,1250,1,2,0,1,0,1,1,0,1,2
2,7500,700,1,2,0,1,1,0,0,1,1,2
2,15000,650,1,2,0,1,1,0,1,0,2,3
2,19000,850,1,2,0,1,1,0,1,0,1,3
2,10000,750,1,2,1,0,0,0,0,1,1,2
3,45000,1780,1,3,0,1,1,0,1,0,1,5
2,20000,980,1,2,0,1,1,0,0,1,3,3
2,7500,700,1,2,0,1,1,0,0,1,1,2
2,14000,600,1,2,1,0,1,0,1,0,2,7
2,5000,800,1,2,0,1,1,0,0,1,0,2
2,20000,1500,1,2,0,1,1,0,1,0,0,1
3,15000,1402,1,3,1,0,1,0,1,0,2,4
3,75000,1500,1,3,1,0,1,0,1,0,2,4
3,30000,1300,1,3,0,1,1,0,0,0,19,19
3,30000,1484,1,3,1,0,1,0,1,0,9,12
1,12500,630,1,1,1,0,0,0,1,0,1,1
2,24000,1150,1,2,1,0,1,0,1,0,5,11
2,10000,800,1,2,1,0,0,1,0,1,1,2
2,12000,600,1,2,1,0,0,0,1,0,0,1
3,45000,2200,1,3,0,1,1,0,0,1,4,4
2,10500,950,1,2,0,1,1,0,1,0,1,2
2,6250,700,1,2,0,1,1,0,0,1,0,1
1,6000,450,1,1,0,1,1,0,1,0,2,4
1,7500,150,1,1,1,0,0,0,0,1,1,3
1,6300,360,1,1,0,1,1,0,0,1,0,1
1,7000,750,1,1,0,1,1,0,1,0,2,3
2,14000,1065,1,2,0,1,0,1,1,0,1,2
2,10000,650,1,2,0,1,1,0,0,1,1,2
2,30000,1140,1,2,1,0,1,0,1,0,2,16
3,16000,1525,1,3,1,0,0,1,1,0,6,29
3,22000,1450,1,3,1,0,1,0,0,0,8,10
2,14000,1200,1,2,1,0,0,0,1,0,0,3
2,18000,1100,1,2,0,1,1,0,1,0,0,3
2,10500,700,1,2,0,1,0,1,1,0,2,3
1,6000,600,1,1,1,0,0,1,0,1,1,2
3,20000,1200,1,2,1,0,1,0,0,1,1,2
3,90000,2100,1,3,1,0,0,0,0,1,2,4
2,13500,950,1,2,0,1,1,0,1,0,3,4
1,7000,800,1,1,1,0,1,0,1,0,2,2
2,12500,900,1,2,1,0,0,0,0,1,1,1
2,15000,805,1,2,0,1,1,0,1,0,0,2
2,14000,800,1,2,1,0,0,0,0,1,1,2
2,28000,2300,1,2,1,0,0,0,0,0,0,3
2,9500,1200,1,2,0,1,1,0,1,0,0,1
3,16000,1200,1,2,1,0,1,0,1,0,1,3
4,120000,4000,1,4,0,1,0,0,1,0,9,9
3,20000,1500,1,2,1,0,1,0,0,1,0,1
1,21000,500,1,1,1,0,1,0,0,0,7,11
2,22000,1050,1,2,0,1,1,0,1,0,2,3
4,120000,2550,1,4,1,0,0,0,1,0,3,4
2,15000,650,1,2,1,0,0,0,0,1,1,3
1,5000,800,1,1,1,0,1,0,0,1,1,1
2,15000,1000,1,2,0,1,1,0,0,1,1,3
2,19000,900,1,2,0,1,1,0,1,0,2,3
3,37500,1475,1,3,0,1,1,0,1,0,1,4
1,8000,360,1,1,0,1,1,0,1,0,0,1
3,45000,1600,1,3,1,0,1,0,0,1,4,4
1,5000,550,1,1,0,1,1,0,0,1,0,1
3,30000,1800,1,2,0,1,0,0,0,1,0,2
2,17000,1000,1,2,0,1,1,0,0,1,0,2
2,15000,700,1,2,0,1,1,0,0,0,0,2
1,3500,500,1,1,0,1,1,0,1,0,1,2
3,25000,1132,1,2,0,1,1,0,1,0,10,16
3,17000,1400,1,3,1,0,1,0,1,0,28,31
5,50000,3300,1,5,0,1,1,0,1,0,0,2
3,22000,1400,1,3,1,0,1,0,1,0,3,4
2,12000,800,1,2,0,1,1,0,1,0,1,3
3,10000,80,1,2,1,0,1,0,1,0,3,3
3,10000,1000,1,3,1,0,1,0,1,0,1,8
2,26000,1020,1,2,0,1,1,0,1,0,3,17
2,9000,500,1,2,1,0,1,0,0,0,0,2
2,12000,900,1,2,0,1,1,0,0,0,1,2
2,8500,600,1,1,1,0,1,0,0,1,1,2
2,7000,1100,1,2,0,1,1,0,0,1,3,4
2,12000,1200,1,3,1,0,0,1,0,1,1,1
2,12000,650,1,2,1,0,1,0,0,1,2,2
2,26000,900,1,2,0,1,1,0,1,0,0,4
3,13000,100,1,2,1,0,1,0,0,1,1,2
2,30000,1100,1,2,1,0,1,0,0,1,0,4
2,30000,585,1,2,0,1,1,0,0,1,1,5
2,12000,740,1,2,0,1,1,0,0,1,2,3
1,10000,550,1,1,0,1,1,0,0,1,2,3
2,13000,786,1,2,0,1,1,0,0,0,1,3
2,13000,1100,1,2,1,0,0,1,0,1,2,4
3,40000,1500,1,3,0,1,0,0,1,0,2,4
3,25000,1440,1,3,1,0,1,0,1,0,3,6
1,8000,700,1,1,0,1,1,0,1,0,2,2
1,6000,450,1,1,0,1,1,0,0,1,0,2
3,17000,1200,1,2,0,1,1,0,1,0,1,3
3,17000,1785,1,3,0,1,0,1,1,0,9,12
2,15000,1050,1,2,0,1,1,0,1,0,1,3
2,8500,700,1,1,0,1,1,0,1,0,2,7
2,8500,450,1,1,1,0,1,0,0,1,1,2
2,11000,803,1,2,0,1,1,0,1,0,1,2
3,60000,1800,1,3,0,1,0,0,1,0,9,9
2,18000,985,1,2,1,0,0,0,0,1,1,4
4,70000,2880,1,3,0,1,0,0,1,0,9,19
2,10000,850,1,2,0,1,0,0,0,1,2,2
3,20000,1100,1,2,1,0,1,0,0,1,1,2
2,16000,1100,1,2,0,1,1,0,1,0,0,2
2,10000,1500,1,2,0,1,1,0,0,0,0,2
3,100000,1975,1,3,0,1,0,1,1,0,12,18
1,7000,400,1,1,0,1,1,0,0,1,1,2
2,17000,914,1,2,0,1,1,0,1,0,0,2
2,17000,1000,1,2,0,1,1,0,1,0,2,2
3,39000,1170,1,2,0,1,1,0,1,0,0,3
1,6500,350,1,1,0,1,1,0,0,1,0,1
3,15000,1120,1,2,1,0,0,0,0,1,1,2
2,17000,1100,1,2,0,1,1,0,0,1,0,1
1,6800,500,1,1,0,1,1,0,0,1,0,3
3,110000,1435,1,3,0,1,1,0,0,0,5,15
1,8500,200,1,1,1,0,1,0,1,0,1,3
3,65000,1444,1,3,0,1,0,0,1,0,11,14
1,7500,350,1,1,0,1,1,0,1,0,1,3
2,10000,800,1,2,0,1,1,0,1,0,1,3
3,34000,1503,1,2,1,0,0,1,1,0,3,7
3,17000,1200,1,3,0,1,1,0,0,1,0,2
3,23000,900,1,2,1,0,0,0,0,1,2,3
1,17000,625,1,1,0,1,1,0,1,0,4,10
2,8500,860,1,2,0,1,1,0,1,0,1,3
2,10000,960,1,2,0,1,1,0,0,1,1,2
2,8000,550,1,1,0,1,0,0,0,1,1,3
3,30000,1000,1,3,0,1,1,0,1,0,0,2
1,15000,520,1,1,0,1,1,0,1,0,1,3
3,25000,1500,1,2,0,1,1,0,0,1,1,2
2,16500,966,1,2,0,1,1,0,1,0,1,3
3,40000,1400,1,3,0,1,1,0,1,0,1,2
3,15000,1300,1,2,0,1,1,0,1,0,2,7
3,12000,1062,1,2,0,1,1,0,1,0,2,3
3,35000,1850,1,3,1,0,0,0,1,0,2,3
2,8000,600,1,2,1,0,1,0,0,1,2,3
2,11000,1000,1,2,0,1,1,0,1,0,1,2
3,20000,1065,1,3,0,1,1,0,1,0,4,5
3,17000,950,1,3,1,0,0,0,0,1,0,2
2,9000,740,1,2,0,1,0,1,0,1,1,2
2,16500,700,1,2,0,1,1,0,1,0,0,3
2,12000,880,1,2,1,0,0,1,0,1,1,3
2,12500,890,1,2,0,1,0,0,0,1,3,11
2,25000,1100,1,2,0,1,1,0,0,1,2,2
